#	ZT0	ZT2	ZT4	ZT6	ZT8	ZT10	ZT12	ZT14	ZT16	ZT18	ZT20	ZT22	ZT24	ZT26	ZT28	ZT30	ZT32	ZT34	ZT36	ZT38	ZT40	ZT42	ZT44	ZT46
wnoise_0	-2.29599613989	2.13032333278	-0.387806661678	-1.36507736485	0.457042433198	-0.848146099565	-0.0924195708133	-0.723773996914	0.532265409504	0.100073216969	-0.661112770996	-0.890095943972	-1.20977446597	0.588443699559	-1.14377312531	-0.742307749905	-2.07993369996	-0.800736598953	0.400695769492	1.33500888021	-1.12770402446	0.118622128602	-0.488863690883	-0.779923607586
wnoise_1	1.42709653676	-1.22570757859	-1.28506968444	-1.37746188581	-0.0850248738882	0.0705479448399	-1.03630742497	0.121527350322	0.132657017894	2.2371620568	1.20099664798	-0.266450018952	0.590400231659	-0.39881581042	-0.499839345917	-2.16170244569	0.909703511439	-0.173427478358	-2.38793516458	-0.915306231548	0.564172018907	-1.23253022524	0.0715263972397	0.753264128222
wnoise_2	-0.362179572678	-1.71860042639	0.21512076317	0.180973965476	1.51819523619	0.824928133348	1.81247272153	-1.25080538672	-1.44593183191	-1.00577687283	0.550681463544	-0.308051651005	-1.13192055593	0.315510900681	1.43897848157	-1.03479353982	0.883045742128	1.19263519603	-0.681098865514	1.05800428675	-0.805713387197	0.262896776324	-0.192310510694	0.00305429471827
wnoise_3	0.877565149622	-0.667605492053	0.928601607438	0.606477512044	-0.296305436276	-0.465775509851	-0.683409798681	-0.52536286074	1.18584167422	0.501069125986	1.10881508935	-2.38499560072	1.01027109099	0.152205279988	-0.400575550954	-1.1927059177	0.86999737119	-1.1943490254	0.767745414051	-1.3075672061	-0.610161542859	0.886495471175	-1.4641368632	-0.710571115815
wnoise_4	-0.713092449824	-0.156814933052	0.864284791515	0.845643838496	-0.48415024597	-1.17521127264	0.422295596162	0.405879909413	1.18407016215	1.28231557738	0.367479163484	2.12008306533	0.837101080749	-0.229380400134	-0.339365065741	-1.31230073663	0.605076175409	0.260920284625	-0.164878256566	0.468211123566	-0.0311754947095	-0.62660424744	-0.525931320926	0.301061517673
wnoise_5	-0.783364510027	0.125869922894	-0.287735232276	-0.0671251383692	0.184294247103	-0.453282051878	2.7586256363	-0.213432830195	0.520908489283	-0.383518804646	0.766863526705	-0.370527185433	-1.7775095739	-0.947947124687	1.0246593813	0.0700979822614	-0.354469273549	-1.03105185993	-0.51304487024	0.299035932464	2.20688839956	0.411446271217	0.102708232107	0.476678149599
wnoise_6	1.39337761748	0.80882110265	-0.567349533851	0.884135791028	-3.15162231265	0.249115012176	0.549770980413	0.229569906716	-0.221416948108	-1.01448659043	-0.13042663112	1.0055668443	0.818244255293	-1.52991196052	0.231048417164	-0.742375879334	0.779329125809	-0.0924169672003	2.17030739835	-0.438928168174	0.62125237437	0.809848396701	-0.131021663839	-0.0561605201503
wnoise_7	-0.459364595653	0.0786334426201	-0.680532241578	-1.99174744181	0.087606718022	-0.708354670018	-2.20374321337	-0.389516995599	0.608694845078	2.00790275063	-0.0136183990827	0.218088814035	-1.4011483263	1.22637456004	0.496617246203	0.72574660036	0.864903627214	0.818305843964	-2.09611500912	0.0164319962599	-1.15982464096	1.59174472816	-1.07295741416	-0.455168046294
wnoise_8	0.493165189834	1.42683774324	0.690950475279	0.87819396755	0.482228992113	0.594301299069	0.0931077996977	-0.523934674906	-0.447731053933	1.02264897236	1.29319035063	-2.77737124577	-0.296469813297	1.66417296184	0.918249179088	-1.30264019803	-0.312651447401	1.07498550223	-0.784368516766	-0.151757388141	-0.585556420042	0.914000776285	-0.269520627149	-0.803820400012
wnoise_9	0.498902015019	-0.800648065914	-0.194202207176	1.54821542376	0.937351448174	-0.550279678866	-1.5009490569	0.659955824256	-0.203519944347	0.310037132568	0.0793134568237	2.25860713925	0.021679887958	-0.924789666488	0.584591375514	0.121602643697	-0.12404366069	-0.096010345032	2.54693864003	1.05653155875	0.700850265288	-1.54587091656	0.657538759695	-1.93316347603
